id,year,month,department,category,budget_eur,version
412,2025,11,Medical,Medications,2463.59,v1
413,2025,11,Medical,Medical Equipment,3548.1,v1
414,2025,11,Medical,Consultations,2098.19,v1
415,2025,11,Logistics,Fuel,2139.11,v1
416,2025,11,Logistics,Transport,1335.18,v1
417,2025,11,Logistics,Vehicle Maintenance,1435.62,v1
418,2025,11,Supply,Supplies,3963.66,v1
419,2025,11,Supply,Warehousing,3464.15,v1
420,2025,11,Supply,Cold Chain,3083.54,v1
421,2025,12,HR,Salaries,1203.68,v1
422,2025,12,HR,Training,3269.05,v1
423,2025,12,HR,Recruitment,2653.52,v1
424,2025,12,Medical,Medications,2066.65,v1
425,2025,12,Medical,Medical Equipment,1550.69,v1
426,2025,12,Medical,Consultations,4084.96,v1
427,2025,12,Logistics,Fuel,3109.44,v1
428,2025,12,Logistics,Transport,3211.96,v1
429,2025,12,Logistics,Vehicle Maintenance,4932.77,v1
430,2025,12,Supply,Supplies,1481.92,v1
431,2025,12,Supply,Warehousing,2224.12,v1
432,2025,12,Supply,Cold Chain,2300.09,v1
