id,year,month,department,category,budget_eur,version
46,2023,04,Supply,Supplies,3761.99,v1
47,2023,04,Supply,Warehousing,3478.73,v1
48,2023,04,Supply,Cold Chain,1447.46,v1
49,2023,05,HR,Salaries,3935.07,v1
50,2023,05,HR,Training,4388.77,v1
51,2023,05,HR,Recruitment,1897.15,v1
52,2023,05,Medical,Medications,3325.28,v1
53,2023,05,Medical,Medical Equipment,1353.74,v1
54,2023,05,Medical,Consultations,4571.05,v1
55,2023,05,Logistics,Fuel,4494.6,v1
56,2023,05,Logistics,Transport,2202.77,v1
57,2023,05,Logistics,Vehicle Maintenance,2256.97,v1
58,2023,05,Supply,Supplies,4316.09,v1
59,2023,05,Supply,Warehousing,3340.17,v1
60,2023,05,Supply,Cold Chain,3939.58,v1
61,2023,06,HR,Salaries,1729.32,v1
62,2023,06,HR,Training,4362.7,v1
63,2023,06,HR,Recruitment,2313.84,v1
64,2023,06,Medical,Medications,1648.19,v1
65,2023,06,Medical,Medical Equipment,4902.26,v1
66,2023,06,Medical,Consultations,2736.0,v1
67,2023,06,Logistics,Fuel,4034.84,v1
68,2023,06,Logistics,Transport,2291.89,v1
69,2023,06,Logistics,Vehicle Maintenance,3616.08,v1
70,2023,06,Supply,Supplies,1952.65,v1
71,2023,06,Supply,Warehousing,3143.52,v1
72,2023,06,Supply,Cold Chain,4006.58,v1
73,2023,07,HR,Salaries,2837.57,v1
74,2023,07,HR,Training,4094.55,v1
75,2023,07,HR,Recruitment,4895.79,v1
76,2023,07,Medical,Medications,1751.02,v1
77,2023,07,Medical,Medical Equipment,1515.3,v1
78,2023,07,Medical,Consultations,3196.77,v1
79,2023,07,Logistics,Fuel,4216.95,v1
80,2023,07,Logistics,Transport,4930.99,v1
81,2023,07,Logistics,Vehicle Maintenance,3966.27,v1
82,2023,07,Supply,Supplies,1857.79,v1
83,2023,07,Supply,Warehousing,4711.65,v1
84,2023,07,Supply,Cold Chain,2219.61,v1
85,2023,08,HR,Salaries,2959.18,v1
86,2023,08,HR,Training,3399.16,v1
87,2023,08,HR,Recruitment,3182.13,v1
88,2023,08,Medical,Medications,3889.38,v1
89,2023,08,Medical,Medical Equipment,3526.07,v1
90,2023,08,Medical,Consultations,3503.94,v1
91,2023,08,Logistics,Fuel,1383.76,v1
92,2023,08,Logistics,Transport,2655.12,v1
93,2023,08,Logistics,Vehicle Maintenance,4206.22,v1
94,2023,08,Supply,Supplies,1253.06,v1
95,2023,08,Supply,Warehousing,3575.33,v1
96,2023,08,Supply,Cold Chain,2146.78,v1
97,2023,09,HR,Salaries,3558.77,v1
98,2023,09,HR,Training,4031.98,v1
99,2023,09,HR,Recruitment,1892.7,v1
100,2023,09,Medical,Medications,1863.64,v1
101,2023,09,Medical,Medical Equipment,3623.44,v1
102,2023,09,Medical,Consultations,1012.27,v1
103,2023,09,Logistics,Fuel,2592.66,v1
104,2023,09,Logistics,Transport,1951.96,v1
105,2023,09,Logistics,Vehicle Maintenance,3718.52,v1
106,2023,09,Supply,Supplies,4476.27,v1
107,2023,09,Supply,Warehousing,1753.83,v1
108,2023,09,Supply,Cold Chain,4310.58,v1
109,2023,10,HR,Salaries,4976.99,v1
110,2023,10,HR,Training,3504.81,v1
111,2023,10,HR,Recruitment,2257.15,v1
112,2023,10,Medical,Medications,3987.68,v1
113,2023,10,Medical,Medical Equipment,1327.89,v1
114,2023,10,Medical,Consultations,4295.81,v1
115,2023,10,Logistics,Fuel,1254.71,v1
116,2023,10,Logistics,Transport,2753.3,v1
117,2023,10,Logistics,Vehicle Maintenance,3811.93,v1
118,2023,10,Supply,Supplies,3770.34,v1
119,2023,10,Supply,Warehousing,1279.19,v1
120,2023,10,Supply,Cold Chain,4103.01,v1
121,2023,11,HR,Salaries,3518.52,v1
122,2023,11,HR,Training,2585.07,v1
123,2023,11,HR,Recruitment,3293.97,v1
124,2023,11,Medical,Medications,2254.47,v1
125,2023,11,Medical,Medical Equipment,1145.83,v1
126,2023,11,Medical,Consultations,2475.67,v1
127,2023,11,Logistics,Fuel,2385.69,v1
128,2023,11,Logistics,Transport,3268.22,v1
129,2023,11,Logistics,Vehicle Maintenance,4846.71,v1
130,2023,11,Supply,Supplies,1586.98,v1
131,2023,11,Supply,Warehousing,2085.16,v1
132,2023,11,Supply,Cold Chain,3998.59,v1
133,2023,12,HR,Salaries,1815.07,v1
134,2023,12,HR,Training,3973.18,v1
135,2023,12,HR,Recruitment,1412.3,v1
136,2023,12,Medical,Medications,2155.08,v1
137,2023,12,Medical,Medical Equipment,4411.12,v1
138,2023,12,Medical,Consultations,4048.94,v1
139,2023,12,Logistics,Fuel,3168.0,v1
140,2023,12,Logistics,Transport,3399.66,v1
141,2023,12,Logistics,Vehicle Maintenance,1487.4,v1
142,2023,12,Supply,Supplies,4491.6,v1
143,2023,12,Supply,Warehousing,4388.24,v1
144,2023,12,Supply,Cold Chain,2595.45,v1
145,2024,01,HR,Salaries,2159.85,v1
146,2024,01,HR,Training,1795.79,v1
147,2024,01,HR,Recruitment,3984.73,v1
148,2024,01,Medical,Medications,2502.52,v1
149,2024,01,Medical,Medical Equipment,3141.22,v1
150,2024,01,Medical,Consultations,4539.45,v1
151,2024,01,Logistics,Fuel,2443.55,v1
152,2024,01,Logistics,Transport,3408.45,v1
153,2024,01,Logistics,Vehicle Maintenance,4553.26,v1
154,2024,01,Supply,Supplies,4361.0,v1
155,2024,01,Supply,Warehousing,2751.38,v1
156,2024,01,Supply,Cold Chain,1920.76,v1
157,2024,02,HR,Salaries,2121.39,v1
158,2024,02,HR,Training,4415.34,v1
159,2024,02,HR,Recruitment,4613.63,v1
160,2024,02,Medical,Medications,4268.21,v1
161,2024,02,Medical,Medical Equipment,3395.21,v1
162,2024,02,Medical,Consultations,2719.0,v1
163,2024,02,Logistics,Fuel,3473.93,v1
164,2024,02,Logistics,Transport,4399.45,v1
165,2024,02,Logistics,Vehicle Maintenance,4599.48,v1
166,2024,02,Supply,Supplies,3103.9,v1
167,2024,02,Supply,Warehousing,3452.77,v1
168,2024,02,Supply,Cold Chain,1843.34,v1
169,2024,03,HR,Salaries,4233.61,v1
170,2024,03,HR,Training,4124.06,v1
171,2024,03,HR,Recruitment,4263.99,v1
172,2024,03,Medical,Medications,1696.02,v1
173,2024,03,Medical,Medical Equipment,2948.8,v1
174,2024,03,Medical,Consultations,3904.76,v1
175,2024,03,Logistics,Fuel,1915.47,v1
176,2024,03,Logistics,Transport,4970.45,v1
177,2024,03,Logistics,Vehicle Maintenance,4940.09,v1
178,2024,03,Supply,Supplies,4680.3,v1
179,2024,03,Supply,Warehousing,3404.07,v1
180,2024,03,Supply,Cold Chain,1982.92,v1
181,2024,04,HR,Salaries,1326.68,v1
182,2024,04,HR,Training,4091.82,v1
183,2024,04,HR,Recruitment,4459.86,v1
184,2024,04,Medical,Medications,4233.31,v1
185,2024,04,Medical,Medical Equipment,2783.15,v1
186,2024,04,Medical,Consultations,4470.87,v1
187,2024,04,Logistics,Fuel,3771.7,v1
188,2024,04,Logistics,Transport,3303.35,v1
189,2024,04,Logistics,Vehicle Maintenance,3589.53,v1
190,2024,04,Supply,Supplies,4082.92,v1
191,2024,04,Supply,Warehousing,4857.65,v1
192,2024,04,Supply,Cold Chain,1158.54,v1
193,2024,05,HR,Salaries,4963.17,v1
194,2024,05,HR,Training,3820.08,v1
195,2024,05,HR,Recruitment,2021.89,v1
196,2024,05,Medical,Medications,3489.02,v1
197,2024,05,Medical,Medical Equipment,4816.9,v1
198,2024,05,Medical,Consultations,4732.99,v1
199,2024,05,Logistics,Fuel,1177.83,v1
200,2024,05,Logistics,Transport,3321.15,v1
201,2024,05,Logistics,Vehicle Maintenance,4916.66,v1
202,2024,05,Supply,Supplies,4639.94,v1
203,2024,05,Supply,Warehousing,4674.02,v1
204,2024,05,Supply,Cold Chain,4733.09,v1
205,2024,06,HR,Salaries,1040.4,v1
206,2024,06,HR,Training,4143.64,v1
207,2024,06,HR,Recruitment,3166.19,v1
208,2024,06,Medical,Medications,1364.55,v1
209,2024,06,Medical,Medical Equipment,3948.16,v1
210,2024,06,Medical,Consultations,1128.67,v1
211,2024,06,Logistics,Fuel,3541.71,v1
212,2024,06,Logistics,Transport,3046.13,v1
213,2024,06,Logistics,Vehicle Maintenance,2827.99,v1
214,2024,06,Supply,Supplies,1436.7,v1
215,2024,06,Supply,Warehousing,3650.95,v1
216,2024,06,Supply,Cold Chain,2852.36,v1
217,2024,07,HR,Salaries,2031.37,v1
218,2024,07,HR,Training,1651.36,v1
219,2024,07,HR,Recruitment,4695.72,v1
220,2024,07,Medical,Medications,2101.77,v1
221,2024,07,Medical,Medical Equipment,3057.16,v1
222,2024,07,Medical,Consultations,1279.5,v1
223,2024,07,Logistics,Fuel,3655.37,v1
224,2024,07,Logistics,Transport,4236.78,v1
225,2024,07,Logistics,Vehicle Maintenance,1678.67,v1
226,2024,07,Supply,Supplies,2592.43,v1
227,2024,07,Supply,Warehousing,2981.91,v1
228,2024,07,Supply,Cold Chain,4080.1,v1
229,2024,08,HR,Salaries,1170.31,v1
230,2024,08,HR,Training,1010.2,v1
231,2024,08,HR,Recruitment,1492.27,v1
232,2024,08,Medical,Medications,2893.56,v1
233,2024,08,Medical,Medical Equipment,4880.86,v1
234,2024,08,Medical,Consultations,3303.23,v1
235,2024,08,Logistics,Fuel,1276.33,v1
236,2024,08,Logistics,Transport,3851.72,v1
237,2024,08,Logistics,Vehicle Maintenance,2142.95,v1
238,2024,08,Supply,Supplies,4708.31,v1
239,2024,08,Supply,Warehousing,3872.24,v1
240,2024,08,Supply,Cold Chain,4667.38,v1
241,2024,09,HR,Salaries,2991.57,v1
242,2024,09,HR,Training,3485.48,v1
243,2024,09,HR,Recruitment,2937.35,v1
244,2024,09,Medical,Medications,2592.82,v1
245,2024,09,Medical,Medical Equipment,1121.52,v1
246,2024,09,Medical,Consultations,1214.8,v1
247,2024,09,Logistics,Fuel,1070.71,v1
248,2024,09,Logistics,Transport,2403.41,v1
249,2024,09,Logistics,Vehicle Maintenance,2459.78,v1
250,2024,09,Supply,Supplies,4138.76,v1
251,2024,09,Supply,Warehousing,1210.97,v1
252,2024,09,Supply,Cold Chain,1479.59,v1
253,2024,10,HR,Salaries,3256.02,v1
254,2024,10,HR,Training,2375.25,v1
255,2024,10,HR,Recruitment,3462.46,v1
256,2024,10,Medical,Medications,2427.1,v1
257,2024,10,Medical,Medical Equipment,3050.93,v1
258,2024,10,Medical,Consultations,1537.06,v1
259,2024,10,Logistics,Fuel,4677.64,v1
260,2024,10,Logistics,Transport,1924.95,v1
261,2024,10,Logistics,Vehicle Maintenance,4451.8,v1
262,2024,10,Supply,Supplies,4416.01,v1
263,2024,10,Supply,Warehousing,3665.54,v1
264,2024,10,Supply,Cold Chain,4993.91,v1
265,2024,11,HR,Salaries,4542.32,v1
266,2024,11,HR,Training,2291.79,v1
267,2024,11,HR,Recruitment,3889.23,v1
268,2024,11,Medical,Medications,2560.65,v1
269,2024,11,Medical,Medical Equipment,4097.41,v1
270,2024,11,Medical,Consultations,1768.96,v1
271,2024,11,Logistics,Fuel,3887.36,v1
272,2024,11,Logistics,Transport,3398.12,v1
273,2024,11,Logistics,Vehicle Maintenance,2244.55,v1
274,2024,11,Supply,Supplies,1292.44,v1
275,2024,11,Supply,Warehousing,2555.33,v1
276,2024,11,Supply,Cold Chain,2039.68,v1
277,2024,12,HR,Salaries,1067.59,v1
278,2024,12,HR,Training,4631.88,v1
279,2024,12,HR,Recruitment,4972.81,v1
280,2024,12,Medical,Medications,2341.89,v1
281,2024,12,Medical,Medical Equipment,4593.38,v1
282,2024,12,Medical,Consultations,2374.14,v1
283,2024,12,Logistics,Fuel,1659.23,v1
284,2024,12,Logistics,Transport,4879.89,v1
285,2024,12,Logistics,Vehicle Maintenance,2163.77,v1
286,2024,12,Supply,Supplies,1995.36,v1
287,2024,12,Supply,Warehousing,2152.47,v1
288,2024,12,Supply,Cold Chain,1350.38,v1
289,2025,01,HR,Salaries,4784.3,v1
290,2025,01,HR,Training,2561.1,v1
291,2025,01,HR,Recruitment,2423.58,v1
292,2025,01,Medical,Medications,3161.31,v1
293,2025,01,Medical,Medical Equipment,4271.55,v1
294,2025,01,Medical,Consultations,2125.0,v1
295,2025,01,Logistics,Fuel,3161.91,v1
296,2025,01,Logistics,Transport,3996.02,v1
297,2025,01,Logistics,Vehicle Maintenance,4941.44,v1
298,2025,01,Supply,Supplies,3085.76,v1
299,2025,01,Supply,Warehousing,2769.43,v1
300,2025,01,Supply,Cold Chain,3550.53,v1
301,2025,02,HR,Salaries,1266.57,v1
302,2025,02,HR,Training,4526.86,v1
303,2025,02,HR,Recruitment,4331.91,v1
304,2025,02,Medical,Medications,1939.05,v1
305,2025,02,Medical,Medical Equipment,4177.52,v1
306,2025,02,Medical,Consultations,2074.16,v1
307,2025,02,Logistics,Fuel,3497.71,v1
308,2025,02,Logistics,Transport,4107.26,v1
309,2025,02,Logistics,Vehicle Maintenance,4692.82,v1
310,2025,02,Supply,Supplies,2172.33,v1
311,2025,02,Supply,Warehousing,2094.36,v1
312,2025,02,Supply,Cold Chain,3657.49,v1
313,2025,03,HR,Salaries,2385.62,v1
314,2025,03,HR,Training,3287.1,v1
315,2025,03,HR,Recruitment,1885.2,v1
316,2025,03,Medical,Medications,3358.19,v1
317,2025,03,Medical,Medical Equipment,4405.86,v1
318,2025,03,Medical,Consultations,1712.89,v1
319,2025,03,Logistics,Fuel,1131.58,v1
320,2025,03,Logistics,Transport,1942.67,v1
321,2025,03,Logistics,Vehicle Maintenance,3798.84,v1
322,2025,03,Supply,Supplies,2873.06,v1
323,2025,03,Supply,Warehousing,1697.98,v1
324,2025,03,Supply,Cold Chain,3639.94,v1
325,2025,04,HR,Salaries,1928.86,v1
326,2025,04,HR,Training,3777.74,v1
327,2025,04,HR,Recruitment,4709.36,v1
328,2025,04,Medical,Medications,3619.07,v1
329,2025,04,Medical,Medical Equipment,4684.54,v1
330,2025,04,Medical,Consultations,3287.07,v1
331,2025,04,Logistics,Fuel,3279.31,v1
332,2025,04,Logistics,Transport,1674.67,v1
333,2025,04,Logistics,Vehicle Maintenance,2871.57,v1
334,2025,04,Supply,Supplies,2631.13,v1
335,2025,04,Supply,Warehousing,4572.28,v1
336,2025,04,Supply,Cold Chain,4335.87,v1
337,2025,05,HR,Salaries,4448.34,v1
338,2025,05,HR,Training,4035.78,v1
339,2025,05,HR,Recruitment,3419.57,v1
340,2025,05,Medical,Medications,4690.53,v1
341,2025,05,Medical,Medical Equipment,3455.75,v1
342,2025,05,Medical,Consultations,3630.76,v1
343,2025,05,Logistics,Fuel,4457.63,v1
344,2025,05,Logistics,Transport,2126.74,v1
345,2025,05,Logistics,Vehicle Maintenance,3839.37,v1
346,2025,05,Supply,Supplies,4627.98,v1
347,2025,05,Supply,Warehousing,1457.95,v1
348,2025,05,Supply,Cold Chain,2333.16,v1
349,2025,06,HR,Salaries,4596.94,v1
350,2025,06,HR,Training,3381.42,v1
351,2025,06,HR,Recruitment,2028.29,v1
352,2025,06,Medical,Medications,4098.71,v1
353,2025,06,Medical,Medical Equipment,4889.07,v1
354,2025,06,Medical,Consultations,1029.26,v1
355,2025,06,Logistics,Fuel,3800.61,v1
356,2025,06,Logistics,Transport,3023.8,v1
357,2025,06,Logistics,Vehicle Maintenance,2071.85,v1
358,2025,06,Supply,Supplies,1927.71,v1
359,2025,06,Supply,Warehousing,2618.76,v1
360,2025,06,Supply,Cold Chain,1809.31,v1
361,2025,07,HR,Salaries,1951.32,v1
362,2025,07,HR,Training,1423.43,v1
363,2025,07,HR,Recruitment,2838.26,v1
364,2025,07,Medical,Medications,2525.81,v1
365,2025,07,Medical,Medical Equipment,3322.7,v1
366,2025,07,Medical,Consultations,2930.64,v1
367,2025,07,Logistics,Fuel,4777.89,v1
368,2025,07,Logistics,Transport,2153.44,v1
369,2025,07,Logistics,Vehicle Maintenance,1652.05,v1
370,2025,07,Supply,Supplies,1470.41,v1
371,2025,07,Supply,Warehousing,2597.35,v1
372,2025,07,Supply,Cold Chain,1462.81,v1
373,2025,08,HR,Salaries,1155.92,v1
374,2025,08,HR,Training,3521.35,v1
375,2025,08,HR,Recruitment,1245.4,v1
376,2025,08,Medical,Medications,2906.61,v1
377,2025,08,Medical,Medical Equipment,3548.41,v1
378,2025,08,Medical,Consultations,4738.01,v1
379,2025,08,Logistics,Fuel,4567.41,v1
380,2025,08,Logistics,Transport,3637.01,v1
381,2025,08,Logistics,Vehicle Maintenance,2171.47,v1
382,2025,08,Supply,Supplies,1322.31,v1
383,2025,08,Supply,Warehousing,2769.29,v1
384,2025,08,Supply,Cold Chain,4458.28,v1
385,2025,09,HR,Salaries,2328.48,v1
386,2025,09,HR,Training,3407.97,v1
387,2025,09,HR,Recruitment,3134.61,v1
388,2025,09,Medical,Medications,2173.64,v1
389,2025,09,Medical,Medical Equipment,1283.47,v1
390,2025,09,Medical,Consultations,1672.34,v1
391,2025,09,Logistics,Fuel,1789.76,v1
392,2025,09,Logistics,Transport,1388.04,v1
393,2025,09,Logistics,Vehicle Maintenance,2831.7,v1
394,2025,09,Supply,Supplies,1442.35,v1
395,2025,09,Supply,Warehousing,4550.91,v1
396,2025,09,Supply,Cold Chain,1290.08,v1
397,2025,10,HR,Salaries,1980.28,v1
398,2025,10,HR,Training,2098.72,v1
399,2025,10,HR,Recruitment,4197.41,v1
400,2025,10,Medical,Medications,3491.08,v1
401,2025,10,Medical,Medical Equipment,2934.06,v1
402,2025,10,Medical,Consultations,3241.78,v1
403,2025,10,Logistics,Fuel,1937.01,v1
404,2025,10,Logistics,Transport,2352.61,v1
405,2025,10,Logistics,Vehicle Maintenance,2302.65,v1
406,2025,10,Supply,Supplies,4598.49,v1
407,2025,10,Supply,Warehousing,3880.07,v1
408,2025,10,Supply,Cold Chain,2735.87,v1
409,2025,11,HR,Salaries,1811.29,v1
410,2025,11,HR,Training,2157.62,v1
411,2025,11,HR,Recruitment,2945.77,v1
412,2025,11,Medical,Medications,3560.54,v1
413,2025,11,Medical,Medical Equipment,4070.13,v1
414,2025,11,Medical,Consultations,2835.15,v1
415,2025,11,Logistics,Fuel,4119.26,v1
416,2025,11,Logistics,Transport,1238.76,v1
417,2025,11,Logistics,Vehicle Maintenance,2607.79,v1
418,2025,11,Supply,Supplies,2809.78,v1
419,2025,11,Supply,Warehousing,2932.24,v1
420,2025,11,Supply,Cold Chain,1885.78,v1
421,2025,12,HR,Salaries,2702.54,v1
422,2025,12,HR,Training,4604.09,v1
423,2025,12,HR,Recruitment,1048.75,v1
424,2025,12,Medical,Medications,4099.7,v1
425,2025,12,Medical,Medical Equipment,3569.6,v1
426,2025,12,Medical,Consultations,1257.53,v1
427,2025,12,Logistics,Fuel,2119.39,v1
428,2025,12,Logistics,Transport,4133.84,v1
429,2025,12,Logistics,Vehicle Maintenance,1695.5,v1
430,2025,12,Supply,Supplies,2441.49,v1
431,2025,12,Supply,Warehousing,1678.77,v1
432,2025,12,Supply,Cold Chain,2683.69,v1
