id,year,month,department,category,budget_eur,version
150,2024,01,Medical,Consultations,2137.51,v1
151,2024,01,Logistics,Fuel,3905.12,v1
152,2024,01,Logistics,Transport,3743.51,v1
153,2024,01,Logistics,Vehicle Maintenance,1137.34,v1
154,2024,01,Supply,Supplies,1870.6,v1
155,2024,01,Supply,Warehousing,4478.3,v1
156,2024,01,Supply,Cold Chain,1484.82,v1
157,2024,02,HR,Salaries,3469.25,v1
158,2024,02,HR,Training,1827.23,v1
159,2024,02,HR,Recruitment,2945.4,v1
160,2024,02,Medical,Medications,2859.7,v1
161,2024,02,Medical,Medical Equipment,1604.43,v1
162,2024,02,Medical,Consultations,4918.77,v1
163,2024,02,Logistics,Fuel,1158.99,v1
164,2024,02,Logistics,Transport,3783.84,v1
165,2024,02,Logistics,Vehicle Maintenance,3478.99,v1
166,2024,02,Supply,Supplies,3177.46,v1
167,2024,02,Supply,Warehousing,3669.87,v1
168,2024,02,Supply,Cold Chain,3680.51,v1
169,2024,03,HR,Salaries,1564.7,v1
170,2024,03,HR,Training,4872.46,v1
171,2024,03,HR,Recruitment,4570.75,v1
172,2024,03,Medical,Medications,4685.63,v1
173,2024,03,Medical,Medical Equipment,4768.09,v1
174,2024,03,Medical,Consultations,4217.63,v1
175,2024,03,Logistics,Fuel,3413.38,v1
176,2024,03,Logistics,Transport,4769.83,v1
177,2024,03,Logistics,Vehicle Maintenance,3227.62,v1
178,2024,03,Supply,Supplies,1592.9,v1
179,2024,03,Supply,Warehousing,3017.92,v1
180,2024,03,Supply,Cold Chain,2718.43,v1
181,2024,04,HR,Salaries,3932.71,v1
182,2024,04,HR,Training,1859.58,v1
183,2024,04,HR,Recruitment,1638.57,v1
184,2024,04,Medical,Medications,3898.46,v1
185,2024,04,Medical,Medical Equipment,3285.98,v1
186,2024,04,Medical,Consultations,2834.01,v1
187,2024,04,Logistics,Fuel,1247.77,v1
188,2024,04,Logistics,Transport,3977.77,v1
189,2024,04,Logistics,Vehicle Maintenance,3393.55,v1
190,2024,04,Supply,Supplies,2507.3,v1
191,2024,04,Supply,Warehousing,2581.42,v1
192,2024,04,Supply,Cold Chain,1219.86,v1
193,2024,05,HR,Salaries,3107.94,v1
194,2024,05,HR,Training,2154.43,v1
195,2024,05,HR,Recruitment,1418.36,v1
196,2024,05,Medical,Medications,2097.89,v1
197,2024,05,Medical,Medical Equipment,2927.34,v1
198,2024,05,Medical,Consultations,1492.94,v1
199,2024,05,Logistics,Fuel,3701.86,v1
200,2024,05,Logistics,Transport,4987.59,v1
201,2024,05,Logistics,Vehicle Maintenance,3163.61,v1
202,2024,05,Supply,Supplies,2017.01,v1
203,2024,05,Supply,Warehousing,1660.25,v1
204,2024,05,Supply,Cold Chain,2084.09,v1
205,2024,06,HR,Salaries,1888.66,v1
206,2024,06,HR,Training,2577.48,v1
207,2024,06,HR,Recruitment,1256.07,v1
208,2024,06,Medical,Medications,1423.07,v1
209,2024,06,Medical,Medical Equipment,2739.8,v1
210,2024,06,Medical,Consultations,4386.11,v1
211,2024,06,Logistics,Fuel,1201.4,v1
212,2024,06,Logistics,Transport,1063.77,v1
213,2024,06,Logistics,Vehicle Maintenance,1859.92,v1
214,2024,06,Supply,Supplies,1564.95,v1
215,2024,06,Supply,Warehousing,3197.55,v1
216,2024,06,Supply,Cold Chain,3286.14,v1
217,2024,07,HR,Salaries,1951.35,v1
218,2024,07,HR,Training,2956.06,v1
219,2024,07,HR,Recruitment,1879.13,v1
220,2024,07,Medical,Medications,1882.64,v1
221,2024,07,Medical,Medical Equipment,2861.25,v1
222,2024,07,Medical,Consultations,3148.28,v1
223,2024,07,Logistics,Fuel,4046.04,v1
224,2024,07,Logistics,Transport,1153.96,v1
225,2024,07,Logistics,Vehicle Maintenance,1476.51,v1
226,2024,07,Supply,Supplies,2565.83,v1
227,2024,07,Supply,Warehousing,2123.09,v1
228,2024,07,Supply,Cold Chain,3795.01,v1
229,2024,08,HR,Salaries,1253.66,v1
230,2024,08,HR,Training,3297.73,v1
231,2024,08,HR,Recruitment,2014.08,v1
232,2024,08,Medical,Medications,2919.73,v1
233,2024,08,Medical,Medical Equipment,4309.32,v1
234,2024,08,Medical,Consultations,3755.12,v1
235,2024,08,Logistics,Fuel,1124.64,v1
236,2024,08,Logistics,Transport,1014.58,v1
237,2024,08,Logistics,Vehicle Maintenance,3013.67,v1
238,2024,08,Supply,Supplies,3185.81,v1
239,2024,08,Supply,Warehousing,4819.55,v1
240,2024,08,Supply,Cold Chain,2919.91,v1
241,2024,09,HR,Salaries,1947.03,v1
242,2024,09,HR,Training,4762.05,v1
243,2024,09,HR,Recruitment,3498.76,v1
244,2024,09,Medical,Medications,3012.39,v1
245,2024,09,Medical,Medical Equipment,3824.33,v1
246,2024,09,Medical,Consultations,1944.23,v1
247,2024,09,Logistics,Fuel,3915.07,v1
248,2024,09,Logistics,Transport,4009.41,v1
249,2024,09,Logistics,Vehicle Maintenance,3524.54,v1
250,2024,09,Supply,Supplies,3821.97,v1
251,2024,09,Supply,Warehousing,2945.78,v1
252,2024,09,Supply,Cold Chain,3178.57,v1
253,2024,10,HR,Salaries,1730.96,v1
254,2024,10,HR,Training,2739.69,v1
255,2024,10,HR,Recruitment,1329.35,v1
256,2024,10,Medical,Medications,2194.4,v1
257,2024,10,Medical,Medical Equipment,1547.56,v1
258,2024,10,Medical,Consultations,4119.59,v1
259,2024,10,Logistics,Fuel,4796.26,v1
260,2024,10,Logistics,Transport,2355.72,v1
261,2024,10,Logistics,Vehicle Maintenance,1041.25,v1
262,2024,10,Supply,Supplies,1351.36,v1
263,2024,10,Supply,Warehousing,4922.74,v1
264,2024,10,Supply,Cold Chain,1419.57,v1
265,2024,11,HR,Salaries,4685.8,v1
266,2024,11,HR,Training,3748.27,v1
267,2024,11,HR,Recruitment,4338.28,v1
268,2024,11,Medical,Medications,2492.67,v1
269,2024,11,Medical,Medical Equipment,2518.18,v1
270,2024,11,Medical,Consultations,1430.14,v1
271,2024,11,Logistics,Fuel,4675.99,v1
272,2024,11,Logistics,Transport,4209.98,v1
273,2024,11,Logistics,Vehicle Maintenance,1753.72,v1
274,2024,11,Supply,Supplies,4330.51,v1
275,2024,11,Supply,Warehousing,4645.75,v1
276,2024,11,Supply,Cold Chain,2933.21,v1
277,2024,12,HR,Salaries,2219.66,v1
278,2024,12,HR,Training,3628.28,v1
279,2024,12,HR,Recruitment,1198.13,v1
280,2024,12,Medical,Medications,1159.35,v1
281,2024,12,Medical,Medical Equipment,3447.17,v1
282,2024,12,Medical,Consultations,3530.75,v1
283,2024,12,Logistics,Fuel,3918.21,v1
284,2024,12,Logistics,Transport,4625.46,v1
285,2024,12,Logistics,Vehicle Maintenance,1495.65,v1
286,2024,12,Supply,Supplies,4373.48,v1
287,2024,12,Supply,Warehousing,3282.29,v1
288,2024,12,Supply,Cold Chain,2784.36,v1
289,2025,01,HR,Salaries,2926.95,v1
290,2025,01,HR,Training,2877.66,v1
291,2025,01,HR,Recruitment,1472.35,v1
292,2025,01,Medical,Medications,4025.68,v1
293,2025,01,Medical,Medical Equipment,3161.64,v1
294,2025,01,Medical,Consultations,4216.32,v1
295,2025,01,Logistics,Fuel,3668.72,v1
296,2025,01,Logistics,Transport,3948.83,v1
297,2025,01,Logistics,Vehicle Maintenance,2833.19,v1
298,2025,01,Supply,Supplies,1275.99,v1
299,2025,01,Supply,Warehousing,3665.54,v1
300,2025,01,Supply,Cold Chain,1080.99,v1
301,2025,02,HR,Salaries,1747.23,v1
302,2025,02,HR,Training,3071.07,v1
303,2025,02,HR,Recruitment,1385.8,v1
304,2025,02,Medical,Medications,1173.54,v1
305,2025,02,Medical,Medical Equipment,4659.38,v1
306,2025,02,Medical,Consultations,3811.95,v1
307,2025,02,Logistics,Fuel,3598.3,v1
308,2025,02,Logistics,Transport,3024.69,v1
309,2025,02,Logistics,Vehicle Maintenance,1268.52,v1
310,2025,02,Supply,Supplies,1612.01,v1
311,2025,02,Supply,Warehousing,1543.37,v1
312,2025,02,Supply,Cold Chain,3793.77,v1
313,2025,03,HR,Salaries,2418.43,v1
314,2025,03,HR,Training,2451.4,v1
315,2025,03,HR,Recruitment,2212.23,v1
316,2025,03,Medical,Medications,3127.4,v1
317,2025,03,Medical,Medical Equipment,1418.07,v1
318,2025,03,Medical,Consultations,3882.51,v1
319,2025,03,Logistics,Fuel,1301.94,v1
320,2025,03,Logistics,Transport,2065.94,v1
321,2025,03,Logistics,Vehicle Maintenance,2707.8,v1
322,2025,03,Supply,Supplies,2919.76,v1
323,2025,03,Supply,Warehousing,2885.46,v1
324,2025,03,Supply,Cold Chain,2080.21,v1
325,2025,04,HR,Salaries,4751.86,v1
326,2025,04,HR,Training,4530.74,v1
327,2025,04,HR,Recruitment,1217.86,v1
328,2025,04,Medical,Medications,3360.71,v1
329,2025,04,Medical,Medical Equipment,3464.32,v1
330,2025,04,Medical,Consultations,1307.3,v1
331,2025,04,Logistics,Fuel,1885.03,v1
332,2025,04,Logistics,Transport,4392.06,v1
333,2025,04,Logistics,Vehicle Maintenance,2988.35,v1
334,2025,04,Supply,Supplies,4436.35,v1
335,2025,04,Supply,Warehousing,3303.34,v1
336,2025,04,Supply,Cold Chain,2106.65,v1
337,2025,05,HR,Salaries,1323.82,v1
338,2025,05,HR,Training,2743.73,v1
339,2025,05,HR,Recruitment,3279.45,v1
340,2025,05,Medical,Medications,1483.89,v1
341,2025,05,Medical,Medical Equipment,2854.12,v1
342,2025,05,Medical,Consultations,4280.59,v1
343,2025,05,Logistics,Fuel,4044.94,v1
344,2025,05,Logistics,Transport,1664.9,v1
345,2025,05,Logistics,Vehicle Maintenance,3814.67,v1
346,2025,05,Supply,Supplies,3873.65,v1
347,2025,05,Supply,Warehousing,4507.74,v1
348,2025,05,Supply,Cold Chain,4293.26,v1
349,2025,06,HR,Salaries,3962.06,v1
350,2025,06,HR,Training,3359.76,v1
351,2025,06,HR,Recruitment,3171.28,v1
352,2025,06,Medical,Medications,2400.68,v1
353,2025,06,Medical,Medical Equipment,1023.51,v1
354,2025,06,Medical,Consultations,3156.58,v1
355,2025,06,Logistics,Fuel,3702.18,v1
356,2025,06,Logistics,Transport,3995.47,v1
357,2025,06,Logistics,Vehicle Maintenance,4177.98,v1
358,2025,06,Supply,Supplies,4347.66,v1
359,2025,06,Supply,Warehousing,3073.73,v1
360,2025,06,Supply,Cold Chain,1926.51,v1
361,2025,07,HR,Salaries,4677.26,v1
362,2025,07,HR,Training,1351.82,v1
363,2025,07,HR,Recruitment,1863.17,v1
364,2025,07,Medical,Medications,4836.03,v1
365,2025,07,Medical,Medical Equipment,2815.81,v1
366,2025,07,Medical,Consultations,3800.86,v1
367,2025,07,Logistics,Fuel,3052.72,v1
368,2025,07,Logistics,Transport,1296.67,v1
369,2025,07,Logistics,Vehicle Maintenance,1985.9,v1
370,2025,07,Supply,Supplies,2416.96,v1
371,2025,07,Supply,Warehousing,3900.68,v1
372,2025,07,Supply,Cold Chain,4900.63,v1
373,2025,08,HR,Salaries,2077.79,v1
374,2025,08,HR,Training,1687.04,v1
375,2025,08,HR,Recruitment,1603.55,v1
376,2025,08,Medical,Medications,3406.89,v1
377,2025,08,Medical,Medical Equipment,2057.68,v1
378,2025,08,Medical,Consultations,4191.41,v1
379,2025,08,Logistics,Fuel,4278.47,v1
380,2025,08,Logistics,Transport,4184.85,v1
381,2025,08,Logistics,Vehicle Maintenance,4329.21,v1
382,2025,08,Supply,Supplies,3047.87,v1
383,2025,08,Supply,Warehousing,1047.99,v1
384,2025,08,Supply,Cold Chain,1539.36,v1
385,2025,09,HR,Salaries,2990.91,v1
386,2025,09,HR,Training,2989.49,v1
387,2025,09,HR,Recruitment,1296.42,v1
388,2025,09,Medical,Medications,2288.72,v1
389,2025,09,Medical,Medical Equipment,4777.97,v1
390,2025,09,Medical,Consultations,2606.07,v1
391,2025,09,Logistics,Fuel,1279.62,v1
392,2025,09,Logistics,Transport,3753.55,v1
393,2025,09,Logistics,Vehicle Maintenance,2446.96,v1
394,2025,09,Supply,Supplies,4004.08,v1
395,2025,09,Supply,Warehousing,4644.11,v1
396,2025,09,Supply,Cold Chain,4989.34,v1
397,2025,10,HR,Salaries,1187.08,v1
398,2025,10,HR,Training,4467.99,v1
399,2025,10,HR,Recruitment,3391.78,v1
400,2025,10,Medical,Medications,2724.05,v1
401,2025,10,Medical,Medical Equipment,1405.0,v1
402,2025,10,Medical,Consultations,3212.93,v1
403,2025,10,Logistics,Fuel,1236.58,v1
404,2025,10,Logistics,Transport,2093.08,v1
405,2025,10,Logistics,Vehicle Maintenance,1503.07,v1
406,2025,10,Supply,Supplies,2798.59,v1
407,2025,10,Supply,Warehousing,2312.08,v1
408,2025,10,Supply,Cold Chain,3755.46,v1
409,2025,11,HR,Salaries,2168.35,v1
410,2025,11,HR,Training,1725.57,v1
411,2025,11,HR,Recruitment,1825.55,v1
412,2025,11,Medical,Medications,3399.75,v1
413,2025,11,Medical,Medical Equipment,1553.0,v1
414,2025,11,Medical,Consultations,3810.85,v1
415,2025,11,Logistics,Fuel,3301.52,v1
416,2025,11,Logistics,Transport,2493.38,v1
417,2025,11,Logistics,Vehicle Maintenance,3602.86,v1
418,2025,11,Supply,Supplies,2988.17,v1
419,2025,11,Supply,Warehousing,4896.61,v1
420,2025,11,Supply,Cold Chain,3269.24,v1
421,2025,12,HR,Salaries,4616.88,v1
422,2025,12,HR,Training,4097.37,v1
423,2025,12,HR,Recruitment,2041.08,v1
424,2025,12,Medical,Medications,4212.37,v1
425,2025,12,Medical,Medical Equipment,3290.12,v1
426,2025,12,Medical,Consultations,4627.65,v1
427,2025,12,Logistics,Fuel,1077.81,v1
428,2025,12,Logistics,Transport,4213.21,v1
429,2025,12,Logistics,Vehicle Maintenance,3453.44,v1
430,2025,12,Supply,Supplies,3686.6,v1
431,2025,12,Supply,Warehousing,4353.77,v1
432,2025,12,Supply,Cold Chain,1414.56,v1
